session_name,session_id,session_time,metric,source_file,Time,HoloCapturerDecoder_color,HoloCapturerDecoder_geo,HoloCapturerPreparer,MediaReaderDual
Demo_Session_001_10_13,001,10_13,fps,Demo_Session_001_10_13_fps.csv,28:10:2025 09:25:30,16.1227552441988,16.8092129120661,17.2357619802334,15.8068271825172
Demo_Session_001_10_13,001,10_13,fps,Demo_Session_001_10_13_fps.csv,28:10:2025 09:25:35,14.9236774251939,14.2162319269411,14.960613771245,14.9842206489328
Demo_Session_002_11_29,002,11_29,fps,Demo_Session_002_11_29_fps.csv,28:10:2025 10:30:25,14.9965522926279,15.1378370872809,14.9254971421902,14.9689080810249
Demo_Session_002_11_29,002,11_29,fps,Demo_Session_002_11_29_fps.csv,28:10:2025 10:30:30,14.9611003909286,14.9816252782354,14.9949886747849,14.9665762556716
Demo_Session_002_11_29,002,11_29,fps,Demo_Session_002_11_29_fps.csv,28:10:2025 10:30:35,14.9469155472753,14.9499147954523,14.9710930649555,14.6195707099825
Demo_Session_002_11_29,002,11_29,fps,Demo_Session_002_11_29_fps.csv,28:10:2025 10:30:40,14.9111785825374,14.9280408717817,14.9185647763834,14.8906416387409
Demo_Session_002_11_29,002,11_29,fps,Demo_Session_002_11_29_fps.csv,28:10:2025 10:30:45,15.0156113921022,13.3778669784219,15.0262472185083,12.2156102110188
Demo_Session_002_11_29,002,11_29,fps,Demo_Session_002_11_29_fps.csv,28:10:2025 10:30:50,9.25945690263759,8.88589532948456,9.25324510088156,9.06483100340141
Demo_Session_002_11_29,002,11_29,fps,Demo_Session_002_11_29_fps.csv,28:10:2025 10:30:55,8.81002761258432,9.31657663666386,8.80084308165237,9.36642771594977
Demo_Session_002_11_29,002,11_29,fps,Demo_Session_002_11_29_fps.csv,28:10:2025 10:31:00,8.750323093527,8.81179115565417,8.7525122141308,8.93744237211637
Demo_Session_002_11_29,002,11_29,fps,Demo_Session_002_11_29_fps.csv,28:10:2025 10:31:05,10.4649434858169,10.873158624409,10.4831132769778,10.7567711184998
Demo_Session_002_11_29,002,11_29,fps,Demo_Session_002_11_29_fps.csv,28:10:2025 10:31:10,9.20597675267988,9.40889880773901,9.19251808373929,9.21292882304543
Demo_Session_002_11_29,002,11_29,fps,Demo_Session_002_11_29_fps.csv,28:10:2025 10:31:15,9.6734293772667,9.95107999319943,9.67575996200523,9.89053942210765
Demo_Session_002_11_29,002,11_29,fps,Demo_Session_002_11_29_fps.csv,28:10:2025 10:31:20,10.4383599189248,9.88728544034435,10.4487384889731,10.6846894713556
Demo_Session_002_11_29,002,11_29,fps,Demo_Session_002_11_29_fps.csv,28:10:2025 10:31:25,9.90730676611967,9.85021176970284,9.91413556031885,10.0147020595139
Demo_Session_002_11_29,002,11_29,fps,Demo_Session_002_11_29_fps.csv,28:10:2025 10:31:30,10.2692218316223,10.458091811588,10.2680614344961,10.4008863140036
Demo_Session_002_11_29,002,11_29,fps,Demo_Session_002_11_29_fps.csv,28:10:2025 10:31:35,10.5767456113357,10.0815980542708,10.5719263169413,9.98102606944199
Demo_Session_002_11_29,002,11_29,fps,Demo_Session_002_11_29_fps.csv,28:10:2025 10:31:40,11.1005173565035,10.627579331619,11.0789457737627,11.1739833909911
Demo_Session_002_11_29,002,11_29,fps,Demo_Session_002_11_29_fps.csv,28:10:2025 10:31:45,10.0708508334348,10.3117026383866,10.1856598423231,9.77672549794941
Demo_Session_002_11_29,002,11_29,fps,Demo_Session_002_11_29_fps.csv,28:10:2025 10:31:50,10.0906234083243,9.96885083025325,10.0882500902178,10.4204316678705
Demo_Session_002_11_29,002,11_29,fps,Demo_Session_002_11_29_fps.csv,28:10:2025 10:31:55,11.9627521766851,11.1789538598886,11.974610233921,11.7752828570133
Demo_Session_002_11_29,002,11_29,fps,Demo_Session_002_11_29_fps.csv,28:10:2025 10:32:00,10.577834906634,10.4194886114989,10.5827461312246,10.9071101418326
Demo_Session_002_11_29,002,11_29,fps,Demo_Session_002_11_29_fps.csv,28:10:2025 10:32:05,10.3303991228409,10.7299837152988,10.32816870798,10.6543153196501
Demo_Session_002_11_29,002,11_29,fps,Demo_Session_002_11_29_fps.csv,28:10:2025 10:32:10,10.3303991228409,10.7299837152988,10.32816870798,10.6543153196501
Demo_Session_002_11_29,002,11_29,fps,Demo_Session_002_11_29_fps.csv,28:10:2025 10:32:15,10.3303991228409,10.7299837152988,10.32816870798,10.6543153196501
Demo_Session_002_11_29,002,11_29,fps,Demo_Session_002_11_29_fps.csv,28:10:2025 10:32:20,10.3303991228409,10.7299837152988,10.32816870798,10.6543153196501
Demo_Session_002_11_29,002,11_29,fps,Demo_Session_002_11_29_fps.csv,28:10:2025 10:32:25,10.3303991228409,10.7299837152988,10.32816870798,10.6543153196501
Demo_Session_002_11_29,002,11_29,fps,Demo_Session_002_11_29_fps.csv,28:10:2025 10:32:30,10.3303991228409,10.7299837152988,10.32816870798,10.6543153196501
Demo_Session_002_11_29,002,11_29,fps,Demo_Session_002_11_29_fps.csv,28:10:2025 10:32:35,10.3303991228409,10.7299837152988,10.32816870798,10.6543153196501
Demo_Session_002_11_29,002,11_29,fps,Demo_Session_002_11_29_fps.csv,28:10:2025 10:32:40,10.420367034107,10.4306922224587,10.4216758948125,10.4253663659908
Demo_Session_002_11_29,002,11_29,fps,Demo_Session_002_11_29_fps.csv,28:10:2025 10:32:45,8.7096326068903,8.71601353945543,8.71414679280426,8.711658478595
Demo_Session_002_11_29,002,11_29,fps,Demo_Session_002_11_29_fps.csv,28:10:2025 10:32:50,9.59769900924873,9.59306597842174,9.60004439060526,9.59291505665576
Demo_Session_002_11_29,002,11_29,fps,Demo_Session_002_11_29_fps.csv,28:10:2025 10:32:55,16.7213561570665,16.7130207211963,16.7176193480679,16.7205922158365
Demo_Session_002_11_29,002,11_29,fps,Demo_Session_002_11_29_fps.csv,28:10:2025 10:33:00,14.0894236284007,14.0789732331046,14.0790060415928,14.0847061024515
Demo_Session_002_11_29,002,11_29,fps,Demo_Session_002_11_29_fps.csv,28:10:2025 10:33:05,12.3238033835761,12.3236772108523,12.3294814926658,12.3148527022837
Demo_Session_002_11_29,002,11_29,fps,Demo_Session_002_11_29_fps.csv,28:10:2025 10:33:10,15.1137595618297,15.1211368909694,15.1245585458488,15.1215160149049
Demo_Session_002_11_29,002,11_29,fps,Demo_Session_002_11_29_fps.csv,28:10:2025 10:33:15,16.2696823098019,16.2414171492828,16.2376938577675,16.2650465234547
Demo_Session_002_11_29,002,11_29,fps,Demo_Session_002_11_29_fps.csv,28:10:2025 10:33:20,15.6656381032966,15.8372179471907,15.833209801311,15.6619907467001
Demo_Session_002_11_29,002,11_29,fps,Demo_Session_002_11_29_fps.csv,28:10:2025 10:33:25,15.0562099313578,15.4120503639953,15.415897798764,15.0708250994772
Demo_Session_002_11_29,002,11_29,fps,Demo_Session_002_11_29_fps.csv,28:10:2025 10:33:30,15.8797458605472,15.875856359816,15.8759248842521,15.8774309959406
Demo_Session_002_11_29,002,11_29,fps,Demo_Session_002_11_29_fps.csv,28:10:2025 10:33:35,16.6260493910049,16.6139783661569,16.60981306779,16.6177136518672
Demo_Session_002_11_29,002,11_29,fps,Demo_Session_002_11_29_fps.csv,28:10:2025 10:33:40,19.7225821593466,19.7115908441435,19.7017868584846,19.7011357409238
Demo_Session_002_11_29,002,11_29,fps,Demo_Session_002_11_29_fps.csv,28:10:2025 10:33:45,19.8033321185639,19.8184294945002,19.8130607993986,19.8178236650677
Demo_Session_002_11_29,002,11_29,fps,Demo_Session_002_11_29_fps.csv,28:10:2025 10:33:50,15.8876907087643,15.8955969246193,15.884120575168,15.8917564790939
Demo_Session_002_11_29,002,11_29,fps,Demo_Session_002_11_29_fps.csv,28:10:2025 10:33:55,15.6304309641963,15.6304309641963,15.6339131626019,15.6224163513583
Demo_Session_002_11_29,002,11_29,fps,Demo_Session_002_11_29_fps.csv,28:10:2025 10:34:00,14.598744031121,14.588037468888,14.5773756408943,14.5882233260536
Demo_Session_002_11_29,002,11_29,fps,Demo_Session_002_11_29_fps.csv,28:10:2025 10:34:05,15.0030298860839,14.9923116040734,14.9996361378588,14.9961329326883
Demo_Session_002_11_29,002,11_29,fps,Demo_Session_002_11_29_fps.csv,28:10:2025 10:34:10,15.1010440082419,15.1084155531683,15.1043932833199,15.1083581191634
Demo_Session_002_11_29,002,11_29,fps,Demo_Session_002_11_29_fps.csv,28:10:2025 10:34:15,14.9363814704031,14.9400017001722,14.9312654127987,14.936591926782
Demo_Session_002_11_29,002,11_29,fps,Demo_Session_002_11_29_fps.csv,28:10:2025 10:34:20,14.6681944406076,14.682545742003,14.6863106842029,14.6746871332245
Demo_Session_002_11_29,002,11_29,fps,Demo_Session_002_11_29_fps.csv,28:10:2025 10:34:25,14.9779524539877,14.9667117879768,14.9741194805957,14.9778761790959
Demo_Session_002_11_29,002,11_29,fps,Demo_Session_002_11_29_fps.csv,28:10:2025 10:34:30,14.9652410552754,14.9580453366774,14.9499999662419,15.0951385716678
Demo_Session_002_11_29,002,11_29,fps,Demo_Session_002_11_29_fps.csv,28:10:2025 10:34:35,4.11420384253347,4.11289296398542,4.1116433897046,4.32810698956818
Demo_Session_002_11_29,002,11_29,fps,Demo_Session_002_11_29_fps.csv,28:10:2025 10:34:40,3.2198377330576,3.21539981751228,3.2158123884027,3.2183703845925
Demo_Session_002_11_29,002,11_29,fps,Demo_Session_002_11_29_fps.csv,28:10:2025 10:34:45,3.26643777648354,3.26968456372108,3.27009331024398,3.26918049210881
Demo_Session_002_11_29,002,11_29,fps,Demo_Session_002_11_29_fps.csv,28:10:2025 10:34:50,17.2862033723802,17.2605819202999,17.2580499064342,17.271485295921
Demo_Session_002_11_29,002,11_29,fps,Demo_Session_002_11_29_fps.csv,28:10:2025 10:34:55,17.9462491890539,17.9375182427052,17.9335168662734,17.9372822924644
Demo_Session_002_11_29,002,11_29,fps,Demo_Session_002_11_29_fps.csv,28:10:2025 10:35:00,26.1648802142163,26.0941588520815,26.0683562470086,26.1514714939586
Demo_Session_002_11_29,002,11_29,fps,Demo_Session_002_11_29_fps.csv,28:10:2025 10:35:05,22.9470159261079,22.9355895446895,22.9633005904353,23.0082245101427
Demo_Session_002_11_29,002,11_29,fps,Demo_Session_002_11_29_fps.csv,28:10:2025 10:35:10,20.4301513555306,20.4302572308909,20.4352631299307,20.4100528968834
Demo_Session_002_11_29,002,11_29,fps,Demo_Session_002_11_29_fps.csv,28:10:2025 10:35:15,14.9815614432537,14.9741239650821,14.9855793769655,14.9742622380652
Demo_Session_002_11_29,002,11_29,fps,Demo_Session_002_11_29_fps.csv,28:10:2025 10:35:20,14.7861399493837,14.7612278541703,14.7681629467649,14.7789512265052
Demo_Session_002_11_29,002,11_29,fps,Demo_Session_002_11_29_fps.csv,28:10:2025 10:35:25,14.9431927057694,14.9505793648515,14.9617226767898,14.9509362600223
Demo_Session_002_11_29,002,11_29,fps,Demo_Session_002_11_29_fps.csv,28:10:2025 10:35:30,15.2427204086308,15.2464785061048,15.2425944960958,15.2500208949883
Demo_Session_002_11_29,002,11_29,fps,Demo_Session_002_11_29_fps.csv,28:10:2025 10:35:35,14.9083672117696,14.9232126095177,14.9232474996223,14.9272082154975
Demo_Session_002_11_29,002,11_29,fps,Demo_Session_002_11_29_fps.csv,28:10:2025 10:35:40,15.0106163794878,15.0102355280267,15.0103227442124,15.0124903920062
Demo_Session_002_11_29,002,11_29,fps,Demo_Session_002_11_29_fps.csv,28:10:2025 10:35:45,15.1011933401399,15.0983918361924,15.1077226925841,15.0968492096507
Demo_Session_002_11_29,002,11_29,fps,Demo_Session_002_11_29_fps.csv,28:10:2025 10:35:50,14.9871574564299,14.9581312256587,14.9751733364237,15.0236722187536
Demo_Session_002_11_29,002,11_29,fps,Demo_Session_002_11_29_fps.csv,28:10:2025 10:35:55,15.033334479423,15.0249705316707,15.0324604161373,15.0185605184523
Demo_Session_002_11_29,002,11_29,fps,Demo_Session_002_11_29_fps.csv,28:10:2025 10:36:00,14.9752225281837,14.9679601156975,14.9696116882728,14.9835046597201
Demo_Session_003_12_01,003,12_01,fps,Demo_Session_003_12_01_fps.csv,28:10:2025 11:01:10,14.8108645195422,14.9664235770261,14.9926820718807,14.9489485931071
Demo_Session_003_12_01,003,12_01,fps,Demo_Session_003_12_01_fps.csv,28:10:2025 11:01:15,14.9854121846386,15.0452351982792,14.9780571462807,14.9646960373435
Demo_Session_003_12_01,003,12_01,fps,Demo_Session_003_12_01_fps.csv,28:10:2025 11:01:20,13.1960504221087,14.3542270822885,15.4726503015668,14.0720516249162
Demo_Session_003_12_01,003,12_01,fps,Demo_Session_003_12_01_fps.csv,28:10:2025 11:01:25,15.046722013364,15.1138339847721,14.8857621951855,15.106792106321
Demo_Session_003_12_01,003,12_01,fps,Demo_Session_003_12_01_fps.csv,28:10:2025 11:01:30,15.0515064980024,14.9104997253983,14.9486327606761,14.9299962336596
Demo_Session_003_12_01,003,12_01,fps,Demo_Session_003_12_01_fps.csv,28:10:2025 11:01:35,14.9759994632602,15.0520655803931,14.8334316872262,14.9874173137942
Demo_Session_003_12_01,003,12_01,fps,Demo_Session_003_12_01_fps.csv,28:10:2025 11:01:40,14.9355166536238,14.9280943551103,15.0227963665768,14.9199128915806
Demo_Session_003_12_01,003,12_01,fps,Demo_Session_003_12_01_fps.csv,28:10:2025 11:01:45,14.9395240596304,14.9395240596304,14.9545680223481,14.9316957045842
Demo_Session_003_12_01,003,12_01,fps,Demo_Session_003_12_01_fps.csv,28:10:2025 11:01:50,9.4726046825832,9.47273883119096,9.47573879218343,9.47295957897621
Demo_Session_003_12_01,003,12_01,fps,Demo_Session_003_12_01_fps.csv,28:10:2025 11:01:55,9.29559315987202,9.29094491305852,9.44128465075694,9.29544672326941
Demo_Session_003_12_01,003,12_01,fps,Demo_Session_003_12_01_fps.csv,28:10:2025 11:02:00,10.3171319316511,10.312106712823,10.2195266247137,10.3247365643466
Demo_Session_003_12_01,003,12_01,fps,Demo_Session_003_12_01_fps.csv,28:10:2025 11:02:05,9.66208220190351,9.66911888413727,10.1608830678319,9.66208173512437
Demo_Session_003_12_01,003,12_01,fps,Demo_Session_003_12_01_fps.csv,28:10:2025 11:02:10,9.30362695041358,9.30327845574195,9.73558586881658,9.31324430590694
Demo_Session_003_12_01,003,12_01,fps,Demo_Session_003_12_01_fps.csv,28:10:2025 11:02:15,9.93934465229215,9.94432075366814,9.71931823842217,9.93940046927885
Demo_Session_003_12_01,003,12_01,fps,Demo_Session_003_12_01_fps.csv,28:10:2025 11:02:20,9.44243863441753,9.44667204843573,9.45982836585299,9.43983544478853
Demo_Session_003_12_01,003,12_01,fps,Demo_Session_003_12_01_fps.csv,28:10:2025 11:02:25,9.0606448031718,9.05632476323788,9.01685225958758,9.04899320187242
Demo_Session_003_12_01,003,12_01,fps,Demo_Session_003_12_01_fps.csv,28:10:2025 11:02:30,9.45951500215228,9.44609514957183,9.45806389051584,9.45471581133398
Demo_Session_003_12_01,003,12_01,fps,Demo_Session_003_12_01_fps.csv,28:10:2025 11:02:35,9.4110789499871,9.40638902735809,9.47162254527323,9.40849486068396
Demo_Session_003_12_01,003,12_01,fps,Demo_Session_003_12_01_fps.csv,28:10:2025 11:02:40,9.90173518007296,9.88216018092259,9.84812128867394,9.89693921319729
Demo_Session_003_12_01,003,12_01,fps,Demo_Session_003_12_01_fps.csv,28:10:2025 11:02:45,9.85140776863299,9.87572779175961,9.8964666298815,9.8658350030848
Demo_Session_003_12_01,003,12_01,fps,Demo_Session_003_12_01_fps.csv,28:10:2025 11:02:50,9.85140776863299,9.87572779175961,9.8964666298815,9.8658350030848
Demo_Session_003_12_01,003,12_01,fps,Demo_Session_003_12_01_fps.csv,28:10:2025 11:02:55,9.85140776863299,9.87572779175961,9.8964666298815,9.8658350030848
Demo_Session_003_12_01,003,12_01,fps,Demo_Session_003_12_01_fps.csv,28:10:2025 11:03:00,9.85140776863299,9.87572779175961,9.8964666298815,9.8658350030848
Demo_Session_003_12_01,003,12_01,fps,Demo_Session_003_12_01_fps.csv,28:10:2025 11:03:05,9.85140776863299,9.87572779175961,9.8964666298815,9.8658350030848
Demo_Session_003_12_01,003,12_01,fps,Demo_Session_003_12_01_fps.csv,28:10:2025 11:03:10,9.85140776863299,9.87572779175961,9.8964666298815,9.8658350030848
Demo_Session_003_12_01,003,12_01,fps,Demo_Session_003_12_01_fps.csv,28:10:2025 11:03:15,6.43722036467151,6.43721462713425,6.4356349622701,6.43993823802002
Demo_Session_003_12_01,003,12_01,fps,Demo_Session_003_12_01_fps.csv,28:10:2025 11:03:20,9.12675978939858,9.12892297447217,9.12912386549014,9.12237911647358
Demo_Session_003_12_01,003,12_01,fps,Demo_Session_003_12_01_fps.csv,28:10:2025 11:03:25,9.92268147368887,9.92777494091609,9.92704564520113,9.9277069344884
Demo_Session_003_12_01,003,12_01,fps,Demo_Session_003_12_01_fps.csv,28:10:2025 11:03:30,10.0182102438776,10.0254067677511,10.0279589044694,10.0270572979
Demo_Session_003_12_01,003,12_01,fps,Demo_Session_003_12_01_fps.csv,28:10:2025 11:03:35,9.16367834292915,9.16609032863618,9.16608502228902,9.16602399973834
Demo_Session_003_12_01,003,12_01,fps,Demo_Session_003_12_01_fps.csv,28:10:2025 11:03:40,17.2519463399404,17.2348020683929,17.2259641938155,17.2251749179602
Demo_Session_003_12_01,003,12_01,fps,Demo_Session_003_12_01_fps.csv,28:10:2025 11:03:45,16.3786765910197,16.3867967308241,16.3904845191129,16.3908931998704
Demo_Session_003_12_01,003,12_01,fps,Demo_Session_003_12_01_fps.csv,28:10:2025 11:03:50,13.9265555241324,13.9341777312332,13.9272385349978,13.9198896431149
Demo_Session_003_12_01,003,12_01,fps,Demo_Session_003_12_01_fps.csv,28:10:2025 11:03:55,12.13078289061,12.13076665274,12.1307768014036,12.1255590771245
Demo_Session_003_12_01,003,12_01,fps,Demo_Session_003_12_01_fps.csv,28:10:2025 11:04:00,15.4051635027028,15.4964923689523,15.1769293220836,15.4888387428019
Demo_Session_003_12_01,003,12_01,fps,Demo_Session_003_12_01_fps.csv,28:10:2025 11:04:05,14.9787017839334,14.9783360836055,15.0724664739725,14.9893043818583
Demo_Session_003_12_01,003,12_01,fps,Demo_Session_003_12_01_fps.csv,28:10:2025 11:04:10,13.7059437734216,13.6992293107145,13.7325557306347,13.6936993333125
Demo_Session_003_12_01,003,12_01,fps,Demo_Session_003_12_01_fps.csv,28:10:2025 11:04:15,15.6589151611231,15.6512532961173,15.6484765352317,15.6482936464896
Demo_Session_003_12_01,003,12_01,fps,Demo_Session_003_12_01_fps.csv,28:10:2025 11:04:20,16.9477179847887,16.7964331094649,16.7481950741095,16.7285639934979
Demo_Session_003_12_01,003,12_01,fps,Demo_Session_003_12_01_fps.csv,28:10:2025 11:04:25,13.972331988197,13.9932307746128,12.3438638378554,13.6565181741854
Demo_Session_003_12_01,003,12_01,fps,Demo_Session_003_12_01_fps.csv,28:10:2025 11:04:30,16.9480373175843,16.9940605758287,15.2486091423872,16.962702409941
Demo_Session_003_12_01,003,12_01,fps,Demo_Session_003_12_01_fps.csv,28:10:2025 11:04:35,17.6273179555876,17.6188039621754,17.3776742068395,17.6171468081376
Demo_Session_003_12_01,003,12_01,fps,Demo_Session_003_12_01_fps.csv,28:10:2025 11:04:40,26.1519670078627,26.1588467837846,17.9401892032154,17.3864529395083
Demo_Session_003_12_01,003,12_01,fps,Demo_Session_003_12_01_fps.csv,28:10:2025 11:04:45,24.4331301876459,24.4085691612075,23.8472891146962,24.2502595747785
Demo_Session_003_12_01,003,12_01,fps,Demo_Session_003_12_01_fps.csv,28:10:2025 11:04:50,17.9211157288406,17.9300807535973,21.8184162309182,21.9125459335519
Demo_Session_003_12_01,003,12_01,fps,Demo_Session_003_12_01_fps.csv,28:10:2025 11:04:55,14.9266927727889,14.9110036745683,15.0274119383965,15.0004178342194
Demo_Session_003_12_01,003,12_01,fps,Demo_Session_003_12_01_fps.csv,28:10:2025 11:05:00,15.1399611264405,15.1325329199711,14.9549034885303,14.9473017927993
Demo_Session_003_12_01,003,12_01,fps,Demo_Session_003_12_01_fps.csv,28:10:2025 11:05:05,14.9631079746077,14.956029754973,15.079457308816,15.0642690311284
Demo_Session_003_12_01,003,12_01,fps,Demo_Session_003_12_01_fps.csv,28:10:2025 11:05:10,15.1188168306571,15.1188227294625,15.1976987742566,15.1967369566407
Demo_Session_003_12_01,003,12_01,fps,Demo_Session_003_12_01_fps.csv,28:10:2025 11:05:15,14.7028727279022,14.6994572675871,14.9788790316215,14.9843054384837
Demo_Session_003_12_01,003,12_01,fps,Demo_Session_003_12_01_fps.csv,28:10:2025 11:05:20,15.319108898307,15.3157515093426,14.992580607126,15.0046717771611
Demo_Session_003_12_01,003,12_01,fps,Demo_Session_003_12_01_fps.csv,28:10:2025 11:05:25,14.9028860640709,14.9100911881938,14.9549213804828,14.9469659228608
Demo_Session_003_12_01,003,12_01,fps,Demo_Session_003_12_01_fps.csv,28:10:2025 11:05:30,14.9718813097122,14.9718813097122,15.0204605321652,15.0065755425446
Demo_Session_003_12_01,003,12_01,fps,Demo_Session_003_12_01_fps.csv,28:10:2025 11:05:35,14.9960058138515,14.9884693705133,14.8070464167343,14.7956878263744
Demo_Session_003_12_01,003,12_01,fps,Demo_Session_003_12_01_fps.csv,28:10:2025 11:05:40,15.0208462696334,15.0281295073784,15.1019157657034,15.103733170239
Demo_Session_003_12_01,003,12_01,fps,Demo_Session_003_12_01_fps.csv,28:10:2025 11:05:45,14.9654544931208,14.9946439131942,14.8506095506943,14.8425818037764
Demo_Session_003_12_01,003,12_01,fps,Demo_Session_003_12_01_fps.csv,28:10:2025 11:05:50,14.8820552475466,14.8996005317767,14.9911791901645,14.9984664068099
Demo_Session_003_12_01,003,12_01,fps,Demo_Session_003_12_01_fps.csv,28:10:2025 11:05:55,15.2449332112099,15.2562381158211,15.1817554869558,15.1741859489779
Demo_Session_003_12_01,003,12_01,fps,Demo_Session_003_12_01_fps.csv,28:10:2025 11:06:00,15.2449332112099,15.2562381158211,15.1817554869558,15.1741859489779
Demo_Session_003_12_01,003,12_01,fps,Demo_Session_003_12_01_fps.csv,28:10:2025 11:06:05,15.2449332112099,15.2562381158211,15.1817554869558,15.1741859489779
Demo_Session_003_12_01,003,12_01,fps,Demo_Session_003_12_01_fps.csv,28:10:2025 11:06:10,15.2449332112099,15.2562381158211,15.1817554869558,15.1741859489779
Demo_Session_003_12_01,003,12_01,fps,Demo_Session_003_12_01_fps.csv,28:10:2025 11:06:15,15.2449332112099,15.2562381158211,15.1817554869558,15.1741859489779
Demo_Session_004_12_51,004,12_51,fps,Demo_Session_004_12_51_fps.csv,28:10:2025 11:51:00,14.9382237227059,14.9729192296353,14.9768809377405,14.9838466641038
Demo_Session_004_12_51,004,12_51,fps,Demo_Session_004_12_51_fps.csv,28:10:2025 11:51:05,14.9379819802128,14.9674340019447,14.9639573778223,14.9564396108662
Demo_Session_004_12_51,004,12_51,fps,Demo_Session_004_12_51_fps.csv,28:10:2025 11:51:10,14.9045223748926,14.911987214661,14.9083020159602,14.9184134346877
Demo_Session_004_12_51,004,12_51,fps,Demo_Session_004_12_51_fps.csv,28:10:2025 11:51:15,14.9992800345583,15.0679279202823,14.9919073684025,15.0872409976988
Demo_Session_004_12_51,004,12_51,fps,Demo_Session_004_12_51_fps.csv,28:10:2025 11:51:20,15.0494853779928,15.0855068426156,15.049491953425,15.0894544232521
Demo_Session_004_12_51,004,12_51,fps,Demo_Session_004_12_51_fps.csv,28:10:2025 11:51:25,14.9790713381655,14.9438537000708,14.9870465989339,14.9922035705239
Demo_Session_004_12_51,004,12_51,fps,Demo_Session_004_12_51_fps.csv,28:10:2025 11:51:30,14.9875429344758,14.9921578923773,14.9921506419034,14.9987369611988
Demo_Session_004_12_51,004,12_51,fps,Demo_Session_004_12_51_fps.csv,28:10:2025 11:51:35,14.9039163742214,14.8967258053867,14.9037243445606,14.9006324885892
Demo_Session_004_12_51,004,12_51,fps,Demo_Session_004_12_51_fps.csv,28:10:2025 11:51:40,14.9912188935331,15.1346244372239,15.1348113794839,15.1264736662
Demo_Session_004_12_51,004,12_51,fps,Demo_Session_004_12_51_fps.csv,28:10:2025 11:51:45,14.9671319368613,15.0449314451006,15.0493589846906,15.0487540796687
