session_name,session_id,session_time,metric,source_file,Time,HoloCapturerDecoder_color,HoloCapturerDecoder_geo,HoloCapturerPreparer,MediaReaderDual
Demo_Session_004_12_51,004,12_51,fps,Demo_Session_004_12_51_fps.csv,28:10:2025 11:51:50,14.927490461458,14.9763106167984,14.9690016120166,14.9725319242152
Demo_Session_004_12_51,004,12_51,fps,Demo_Session_004_12_51_fps.csv,28:10:2025 11:51:55,15.2692962036589,15.0962007829766,15.1034336730761,15.0814564055421
Demo_Session_004_12_51,004,12_51,fps,Demo_Session_004_12_51_fps.csv,28:10:2025 11:52:00,14.7733334830364,14.7760672236193,14.769071535918,14.7870239724275
Demo_Session_004_12_51,004,12_51,fps,Demo_Session_004_12_51_fps.csv,28:10:2025 11:52:05,9.7425259846564,9.48643534609861,9.52991275221927,9.48404877835968
Demo_Session_004_12_51,004,12_51,fps,Demo_Session_004_12_51_fps.csv,28:10:2025 11:52:10,8.98294811873361,8.06713948012981,8.43371772565057,8.0580925907071
Demo_Session_004_12_51,004,12_51,fps,Demo_Session_004_12_51_fps.csv,28:10:2025 11:52:15,9.94630833565787,9.94248650319294,9.65273606321075,9.9422332575751
Demo_Session_004_12_51,004,12_51,fps,Demo_Session_004_12_51_fps.csv,28:10:2025 11:52:20,10.0894109182128,10.0005143121646,10.167719437179,10.0026397442601
Demo_Session_004_12_51,004,12_51,fps,Demo_Session_004_12_51_fps.csv,28:10:2025 11:52:25,9.0417634293981,9.4526403811623,9.45310080363795,9.46490602145365
Demo_Session_004_12_51,004,12_51,fps,Demo_Session_004_12_51_fps.csv,28:10:2025 11:52:30,9.31572243402961,9.28206182927944,9.28205502744191,9.27973436906891
Demo_Session_004_12_51,004,12_51,fps,Demo_Session_004_12_51_fps.csv,28:10:2025 11:52:35,9.87941092234082,9.37552583130074,9.3876931493161,9.37593528038611
Demo_Session_004_12_51,004,12_51,fps,Demo_Session_004_12_51_fps.csv,28:10:2025 11:52:40,9.27100569576434,9.82989030776256,9.79705978479387,9.83170722630973
Demo_Session_004_12_51,004,12_51,fps,Demo_Session_004_12_51_fps.csv,28:10:2025 11:52:45,8.92337099772558,8.54770380895654,9.42868426085616,8.55300052087773
Demo_Session_004_12_51,004,12_51,fps,Demo_Session_004_12_51_fps.csv,28:10:2025 11:52:50,9.37993958726489,9.32717445277099,9.81925886590702,9.33087050735774
Demo_Session_004_12_51,004,12_51,fps,Demo_Session_004_12_51_fps.csv,28:10:2025 11:52:55,8.90379141740791,9.45436674982412,9.59934678365007,9.45205358388081
Demo_Session_004_12_51,004,12_51,fps,Demo_Session_004_12_51_fps.csv,28:10:2025 11:53:00,9.03786890856554,8.4987360490887,8.29583534426009,8.49712605953851
Demo_Session_004_12_51,004,12_51,fps,Demo_Session_004_12_51_fps.csv,28:10:2025 11:53:05,9.09024189325052,9.04314053992309,9.02019507738521,9.04691209605954
Demo_Session_004_12_51,004,12_51,fps,Demo_Session_004_12_51_fps.csv,28:10:2025 11:53:10,9.30635066348892,9.56596445153686,9.40334675999274,9.56147261976701
Demo_Session_004_12_51,004,12_51,fps,Demo_Session_004_12_51_fps.csv,28:10:2025 11:53:15,9.79619505987679,9.28263866136924,9.82511829810873,9.27997413329315
Demo_Session_004_12_51,004,12_51,fps,Demo_Session_004_12_51_fps.csv,28:10:2025 11:53:20,8.81581341428862,9.02545896715213,9.29367711525436,9.02546496939156
Demo_Session_004_12_51,004,12_51,fps,Demo_Session_004_12_51_fps.csv,28:10:2025 11:53:25,9.39091652231428,9.71365080231599,9.17636475605576,9.71126420703328
Demo_Session_004_12_51,004,12_51,fps,Demo_Session_004_12_51_fps.csv,28:10:2025 11:53:30,10.2330583921702,9.66933672507881,9.37079639636654,9.67177992715892
Demo_Session_004_12_51,004,12_51,fps,Demo_Session_004_12_51_fps.csv,28:10:2025 11:53:35,9.12472646231185,9.11375671210194,9.10937628100604,9.88133602382351
Demo_Session_004_12_51,004,12_51,fps,Demo_Session_004_12_51_fps.csv,28:10:2025 11:53:40,10.0959577515898,10.0959577515898,10.1036903247783,10.1657338960374
Demo_Session_004_12_51,004,12_51,fps,Demo_Session_004_12_51_fps.csv,28:10:2025 11:53:45,10.7174139464733,10.7174139464733,10.7150722980021,10.3317449505442
Demo_Session_004_12_51,004,12_51,fps,Demo_Session_004_12_51_fps.csv,28:10:2025 11:53:50,18.1310743386789,18.1537650393517,18.1624829469011,16.2364100018254
Demo_Session_004_12_51,004,12_51,fps,Demo_Session_004_12_51_fps.csv,28:10:2025 11:53:55,17.3199847386192,17.3285298648548,17.3371547064158,17.6267517686242
Demo_Session_004_12_51,004,12_51,fps,Demo_Session_004_12_51_fps.csv,28:10:2025 11:54:00,16.6877242842414,16.3760318016583,16.7330863562597,16.2078996123954
Demo_Session_004_12_51,004,12_51,fps,Demo_Session_004_12_51_fps.csv,28:10:2025 11:54:05,15.4192831366363,15.46421040465,15.4311715738705,19.4889770345892
Demo_Session_004_12_51,004,12_51,fps,Demo_Session_004_12_51_fps.csv,28:10:2025 11:54:10,15.7387168401221,15.7542199893679,15.7541695748289,17.4337416121911
Demo_Session_004_12_51,004,12_51,fps,Demo_Session_004_12_51_fps.csv,28:10:2025 11:54:15,15.3088680173599,15.334229314001,15.3381176715649,17.6288794736526
Demo_Session_004_12_51,004,12_51,fps,Demo_Session_004_12_51_fps.csv,28:10:2025 11:54:20,15.1725483840714,15.1653456307857,15.1621451649364,15.7834923117376
Demo_Session_004_12_51,004,12_51,fps,Demo_Session_004_12_51_fps.csv,28:10:2025 11:54:25,15.4213572465853,15.4293428672736,15.4292975583336,15.2945211670253
Demo_Session_004_12_51,004,12_51,fps,Demo_Session_004_12_51_fps.csv,28:10:2025 11:54:30,16.6919385889833,16.5852137551129,16.5933104069095,15.9221701165184
Demo_Session_004_12_51,004,12_51,fps,Demo_Session_004_12_51_fps.csv,28:10:2025 11:54:35,17.2454247641737,16.5922139864653,16.595195066268,16.687535083702
Demo_Session_004_12_51,004,12_51,fps,Demo_Session_004_12_51_fps.csv,28:10:2025 11:54:40,15.4512339741733,15.5838747025306,15.5799793370524,15.651313771278
Demo_Session_004_12_51,004,12_51,fps,Demo_Session_004_12_51_fps.csv,28:10:2025 11:54:45,12.904681861595,12.8762368306431,12.4997656293944,14.2458168755259
Demo_Session_004_12_51,004,12_51,fps,Demo_Session_004_12_51_fps.csv,28:10:2025 11:54:50,14.9566511380067,14.9230968052336,14.9234026512121,15.0675265785093
Demo_Session_004_12_51,004,12_51,fps,Demo_Session_004_12_51_fps.csv,28:10:2025 11:54:55,17.1968901929919,17.1883604155596,17.1965691174087,16.4861318658744
Demo_Session_004_12_51,004,12_51,fps,Demo_Session_004_12_51_fps.csv,28:10:2025 11:55:00,14.4214478158916,14.4141199526163,14.4176937119068,14.4434610716351
Demo_Session_004_12_51,004,12_51,fps,Demo_Session_004_12_51_fps.csv,28:10:2025 11:55:05,14.982213937219,14.988784279531,14.9858156837486,14.771045835343
Demo_Session_004_12_51,004,12_51,fps,Demo_Session_004_12_51_fps.csv,28:10:2025 11:55:10,14.9114135289366,14.9077256505408,14.9115239637137,14.9511605389834
Demo_Session_004_12_51,004,12_51,fps,Demo_Session_004_12_51_fps.csv,28:10:2025 11:55:15,15.0971543276407,15.1230327007775,15.130046163235,14.9704386233724
Demo_Session_004_12_51,004,12_51,fps,Demo_Session_004_12_51_fps.csv,28:10:2025 11:55:20,14.7855022827337,14.8001579078181,14.8041470561065,14.9599693659721
Demo_Session_004_12_51,004,12_51,fps,Demo_Session_004_12_51_fps.csv,28:10:2025 11:55:25,15.6702862089631,15.6549553902262,15.6510282407643,15.5552641103988
Demo_Session_004_12_51,004,12_51,fps,Demo_Session_004_12_51_fps.csv,28:10:2025 11:55:30,13.5841781196247,13.6074581700661,13.6102401502571,14.0060439460396
Demo_Session_004_12_51,004,12_51,fps,Demo_Session_004_12_51_fps.csv,28:10:2025 11:55:35,14.5851360156306,14.5710090928925,14.5745350711167,14.5683068330167
Demo_Session_004_12_51,004,12_51,fps,Demo_Session_004_12_51_fps.csv,28:10:2025 11:55:40,14.7140739086952,14.7139786475647,14.7247473527849,14.8894665560743
Demo_Session_004_12_51,004,12_51,fps,Demo_Session_004_12_51_fps.csv,28:10:2025 11:55:45,16.2233074358546,16.6672827025077,16.6591047397113,16.8605572900165
Demo_Session_004_12_51,004,12_51,fps,Demo_Session_004_12_51_fps.csv,28:10:2025 11:55:50,14.881894310374,14.9004722953035,14.9077530602263,15.1427248219594
Demo_Session_004_12_51,004,12_51,fps,Demo_Session_004_12_51_fps.csv,28:10:2025 11:55:55,15.3672142071184,15.3634260559047,15.3673277129233,14.9064286209392
Demo_Session_004_12_51,004,12_51,fps,Demo_Session_004_12_51_fps.csv,28:10:2025 11:56:00,14.8596896098128,14.8414436628446,14.8812314040412,15.2584052771244
Demo_Session_004_12_51,004,12_51,fps,Demo_Session_004_12_51_fps.csv,28:10:2025 11:56:05,14.9113534946099,14.9262196960425,14.8179715915776,15.409676949047
Demo_Session_004_12_51,004,12_51,fps,Demo_Session_004_12_51_fps.csv,28:10:2025 11:56:10,14.6443302230078,14.6263915000383,14.622697839009,14.6471365653607
Demo_Session_004_12_51,004,12_51,fps,Demo_Session_004_12_51_fps.csv,28:10:2025 11:56:15,15.1367483139616,15.1515588436936,15.1477911344376,15.0139547444533
Demo_Session_004_12_51,004,12_51,fps,Demo_Session_004_12_51_fps.csv,28:10:2025 11:56:20,14.9401266952624,14.9401266952624,14.9401356235632,14.9865181282918
Demo_Session_004_12_51,004,12_51,fps,Demo_Session_004_12_51_fps.csv,28:10:2025 11:56:25,14.8125925601878,14.8125750071767,14.8088971064007,15.1008439228407
Demo_Session_004_12_51,004,12_51,fps,Demo_Session_004_12_51_fps.csv,28:10:2025 11:56:30,15.1284896789539,15.1286683482588,15.1215219158168,14.8398938690364
Demo_Session_004_12_51,004,12_51,fps,Demo_Session_004_12_51_fps.csv,28:10:2025 11:56:35,14.9260028482794,14.9140110322917,14.9169024117349,15.202934656806
Demo_Session_004_12_51,004,12_51,fps,Demo_Session_004_12_51_fps.csv,28:10:2025 11:56:40,14.8288747849813,14.8362596206962,14.8325281495427,14.5680812962848
Demo_Session_004_12_51,004,12_51,fps,Demo_Session_004_12_51_fps.csv,28:10:2025 11:56:45,15.0809956492787,15.0883850828438,15.0882352697818,15.3984464755713
Demo_Session_004_12_51,004,12_51,fps,Demo_Session_004_12_51_fps.csv,28:10:2025 11:56:50,14.969590026341,14.9845681424984,14.9744625515646,14.9013730274121
Demo_Session_004_12_51,004,12_51,fps,Demo_Session_004_12_51_fps.csv,28:10:2025 11:56:55,15.0740334408193,14.996482575012,14.9928574027333,15.0577713254958
Demo_Session_004_12_51,004,12_51,fps,Demo_Session_004_12_51_fps.csv,28:10:2025 11:57:00,14.8287663039814,14.8291328002227,14.8295828823904,14.0991834773905
Demo_Session_004_12_51,004,12_51,fps,Demo_Session_004_12_51_fps.csv,28:10:2025 11:57:05,15.0615360920561,15.0541093250786,15.0539828540963,14.963863765393
Demo_Session_004_12_51,004,12_51,fps,Demo_Session_004_12_51_fps.csv,28:10:2025 11:57:10,14.6156694214689,14.6227608366804,14.6296720329562,14.8003754953932
Demo_Session_004_12_51,004,12_51,fps,Demo_Session_004_12_51_fps.csv,28:10:2025 11:57:15,15.3292141592094,15.3180695852465,15.3247681720977,15.5590389434479
Demo_Session_004_12_51,004,12_51,fps,Demo_Session_004_12_51_fps.csv,28:10:2025 11:57:20,14.9127447846279,14.9052828893513,14.9014122565109,14.5889895048268
Demo_Session_004_12_51,004,12_51,fps,Demo_Session_004_12_51_fps.csv,28:10:2025 11:57:25,15.0943021395297,15.1091916913873,15.1132003079193,15.1323275672494
Demo_Session_004_12_51,004,12_51,fps,Demo_Session_004_12_51_fps.csv,28:10:2025 11:57:30,14.9630227506969,14.9666470684056,14.9775501018377,15.0339118980755
Demo_Session_004_12_51,004,12_51,fps,Demo_Session_004_12_51_fps.csv,28:10:2025 11:57:35,14.9540231082525,14.9540380164545,14.9500816772796,14.9633338467419
Demo_Session_004_12_51,004,12_51,fps,Demo_Session_004_12_51_fps.csv,28:10:2025 11:57:40,14.9828932815957,14.9903619467863,14.9826111814628,14.5419719777138
Demo_Session_004_12_51,004,12_51,fps,Demo_Session_004_12_51_fps.csv,28:10:2025 11:57:45,14.9165515896146,14.912807795382,14.9017157338772,14.9529945140952
Demo_Session_004_12_51,004,12_51,fps,Demo_Session_004_12_51_fps.csv,28:10:2025 11:57:50,15.2298364089579,15.2298057320371,15.222428903523,14.9590320367456
Demo_Session_004_12_51,004,12_51,fps,Demo_Session_004_12_51_fps.csv,28:10:2025 11:57:55,15.0885583997055,15.0885583997055,15.0884394275329,14.8367204082353
Demo_Session_004_12_51,004,12_51,fps,Demo_Session_004_12_51_fps.csv,28:10:2025 11:58:00,14.3875690609516,14.4019987193147,14.4022583535706,14.5465392764804
Demo_Session_004_12_51,004,12_51,fps,Demo_Session_004_12_51_fps.csv,28:10:2025 11:58:05,14.9759867540392,14.9610004121756,14.9800189017879,14.8637035543327
Demo_Session_004_12_51,004,12_51,fps,Demo_Session_004_12_51_fps.csv,28:10:2025 11:58:10,14.9982542032107,15.2764761289291,14.986809359742,14.7126393489245
Demo_Session_004_12_51,004,12_51,fps,Demo_Session_004_12_51_fps.csv,28:10:2025 11:58:15,14.8217089459102,15.2071737045794,14.7924575263213,14.8847089979852
Demo_Session_004_12_51,004,12_51,fps,Demo_Session_004_12_51_fps.csv,28:10:2025 11:58:20,15.1636431014522,15.1066485529829,15.1588723168185,15.0998310718576
Demo_Session_004_12_51,004,12_51,fps,Demo_Session_004_12_51_fps.csv,28:10:2025 11:58:25,15.0388385281848,14.9823762308397,15.0425558758164,15.12896737038
Demo_Session_004_12_51,004,12_51,fps,Demo_Session_004_12_51_fps.csv,28:10:2025 11:58:30,14.9665495204259,14.9464453915177,14.9625706468633,14.7873869504268
Demo_Session_004_12_51,004,12_51,fps,Demo_Session_004_12_51_fps.csv,28:10:2025 11:58:35,15.0135795405399,14.9774394829069,15.0204481597819,14.9439147407821
Demo_Session_004_12_51,004,12_51,fps,Demo_Session_004_12_51_fps.csv,28:10:2025 11:58:40,14.9773153581585,14.9698783592594,14.9699739747002,15.16174006302
Demo_Session_004_12_51,004,12_51,fps,Demo_Session_004_12_51_fps.csv,28:10:2025 11:58:45,15.1756805313642,15.1831563744621,15.1719646759467,15.123276903834
Demo_Session_004_12_51,004,12_51,fps,Demo_Session_004_12_51_fps.csv,28:10:2025 11:58:50,15.0039419227416,14.9966871834248,14.9931440221585,14.9989815691515
Demo_Session_004_12_51,004,12_51,fps,Demo_Session_004_12_51_fps.csv,28:10:2025 11:58:55,14.9377372703964,14.9487497065062,14.9485024092003,14.9836962884031
Demo_Session_004_13_07,004,13_07,fps,Demo_Session_004_13_07_fps.csv,28:10:2025 12:06:45,14.9389780095754,15.0488307859465,15.0555503670567,14.9469577310996
Demo_Session_004_13_07,004,13_07,fps,Demo_Session_004_13_07_fps.csv,28:10:2025 12:06:50,14.9992050421328,15.1016516530268,15.0980138708863,14.9998957507245
Demo_Session_004_13_07,004,13_07,fps,Demo_Session_004_13_07_fps.csv,28:10:2025 12:06:55,14.8849696984191,14.948700544342,14.9459152166057,14.87237347068
Demo_Session_004_13_07,004,13_07,fps,Demo_Session_004_13_07_fps.csv,28:10:2025 12:07:00,14.9716078428868,14.9997300048599,14.9922572487439,14.9863893611822
Demo_Session_004_13_07,004,13_07,fps,Demo_Session_004_13_07_fps.csv,28:10:2025 12:07:05,14.9336520241047,14.973692671044,14.9670278789863,14.9576466755558
Demo_Session_004_13_07,004,13_07,fps,Demo_Session_004_13_07_fps.csv,28:10:2025 12:07:10,14.9477091763738,14.9351381883618,14.9275825650812,14.9477330093728
Demo_Session_004_13_07,004,13_07,fps,Demo_Session_004_13_07_fps.csv,28:10:2025 12:07:15,15.0142747005887,14.9654358294084,14.87270673397,15.0168675754003
Demo_Session_004_13_07,004,13_07,fps,Demo_Session_004_13_07_fps.csv,28:10:2025 12:07:20,14.9793746091772,15.0772519480782,14.9511918342571,14.9949819292974
Demo_Session_004_13_07,004,13_07,fps,Demo_Session_004_13_07_fps.csv,28:10:2025 12:07:25,14.9353865307905,14.9422831898368,15.0782566383484,14.9470077946717
Demo_Session_004_13_07,004,13_07,fps,Demo_Session_004_13_07_fps.csv,28:10:2025 12:07:30,14.9514191014845,14.9663250203879,14.9649369114465,14.9401869614996
Demo_Session_004_13_07,004,13_07,fps,Demo_Session_004_13_07_fps.csv,28:10:2025 12:07:35,14.963324144356,15.1146519485712,14.7919775566573,14.9644101433561
Demo_Session_004_13_07,004,13_07,fps,Demo_Session_004_13_07_fps.csv,28:10:2025 12:07:40,12.3197114940395,12.3689277099504,12.5916917305905,12.3286174234728
Demo_Session_004_13_07,004,13_07,fps,Demo_Session_004_13_07_fps.csv,28:10:2025 12:07:45,11.3409113960726,11.1585310948479,11.1106253567175,11.3347026311196
Demo_Session_004_13_07,004,13_07,fps,Demo_Session_004_13_07_fps.csv,28:10:2025 12:07:50,10.9883913139963,11.220406543624,11.16545071672,10.9800930912256
Demo_Session_004_13_07,004,13_07,fps,Demo_Session_004_13_07_fps.csv,28:10:2025 12:07:55,11.1625683943912,10.802707453107,11.317887271284,11.1539368402022
Demo_Session_004_13_07,004,13_07,fps,Demo_Session_004_13_07_fps.csv,28:10:2025 12:08:00,11.3605318625627,11.4753790005853,11.8088100513049,11.3644246863765
Demo_Session_004_13_07,004,13_07,fps,Demo_Session_004_13_07_fps.csv,28:10:2025 12:08:05,10.1233267044826,10.0914356148387,9.95727947779095,10.1281304966208
Demo_Session_004_13_07,004,13_07,fps,Demo_Session_004_13_07_fps.csv,28:10:2025 12:08:10,10.1491372218448,10.6892054718432,10.633544143346,10.1563404171228
Demo_Session_004_13_07,004,13_07,fps,Demo_Session_004_13_07_fps.csv,28:10:2025 12:08:15,9.82749406566771,9.71561425513786,9.82697111474851,9.825034797817
Demo_Session_004_13_07,004,13_07,fps,Demo_Session_004_13_07_fps.csv,28:10:2025 12:08:20,9.89763862137771,10.0758413375497,10.5190108648951,9.89651657956
Demo_Session_004_13_07,004,13_07,fps,Demo_Session_004_13_07_fps.csv,28:10:2025 12:08:25,10.1847869546265,10.6736799859961,10.0783394121717,10.1850092378034
Demo_Session_004_13_07,004,13_07,fps,Demo_Session_004_13_07_fps.csv,28:10:2025 12:08:30,9.42113053467246,9.54170157736731,9.60656827971676,9.42785054534657
Demo_Session_004_13_07,004,13_07,fps,Demo_Session_004_13_07_fps.csv,28:10:2025 12:08:35,9.83347550080539,9.89090773855225,9.42727984870307,9.83549108434863
Demo_Session_004_13_07,004,13_07,fps,Demo_Session_004_13_07_fps.csv,28:10:2025 12:08:40,9.82033838234574,9.64267477577045,9.80051060660261,9.81558527463934
Demo_Session_004_13_07,004,13_07,fps,Demo_Session_004_13_07_fps.csv,28:10:2025 12:08:45,10.8614304138516,10.7419016437307,10.5569992785251,10.8617307111338
Demo_Session_004_13_07,004,13_07,fps,Demo_Session_004_13_07_fps.csv,28:10:2025 12:08:50,10.8719569451597,10.8789294816912,11.1649558637159,10.8590212924634
Demo_Session_004_13_07,004,13_07,fps,Demo_Session_004_13_07_fps.csv,28:10:2025 12:08:55,11.1842887779472,11.0852936229198,11.0997095109502,11.1786006977585
Demo_Session_004_13_07,004,13_07,fps,Demo_Session_004_13_07_fps.csv,28:10:2025 12:09:00,10.9811683943206,11.0330461799181,10.9726791262436,10.988757951178
Demo_Session_004_13_07,004,13_07,fps,Demo_Session_004_13_07_fps.csv,28:10:2025 12:09:05,11.1402986936886,10.9874391595528,11.0349036401029,11.1401179331633
Demo_Session_004_13_07,004,13_07,fps,Demo_Session_004_13_07_fps.csv,28:10:2025 12:09:10,10.3892947914903,10.3784824998028,11.0999441383246,10.397039675648
Demo_Session_004_13_07,004,13_07,fps,Demo_Session_004_13_07_fps.csv,28:10:2025 12:09:15,8.94339190658806,9.11492408107773,9.2099742275837,8.93686373874489
Demo_Session_004_13_07,004,13_07,fps,Demo_Session_004_13_07_fps.csv,28:10:2025 12:09:20,10.7182018598906,10.2718890776851,10.309378559497,10.727640233176
Demo_Session_004_13_07,004,13_07,fps,Demo_Session_004_13_07_fps.csv,28:10:2025 12:09:25,10.7182018598906,10.6397986601882,10.6519414228437,10.727640233176
Demo_Session_004_13_07,004,13_07,fps,Demo_Session_004_13_07_fps.csv,28:10:2025 12:09:30,10.7182018598906,10.6397986601882,10.6519414228437,10.727640233176
Demo_Session_004_13_07,004,13_07,fps,Demo_Session_004_13_07_fps.csv,28:10:2025 12:09:35,10.7182018598906,10.6397986601882,10.6519414228437,10.727640233176
Demo_Session_004_13_07,004,13_07,fps,Demo_Session_004_13_07_fps.csv,28:10:2025 12:09:40,10.7182018598906,10.6397986601882,10.6519414228437,10.727640233176
Demo_Session_004_13_07,004,13_07,fps,Demo_Session_004_13_07_fps.csv,28:10:2025 12:09:45,10.7182018598906,10.6397986601882,10.6519414228437,10.727640233176
Demo_Session_004_13_07,004,13_07,fps,Demo_Session_004_13_07_fps.csv,28:10:2025 12:09:50,10.7182018598906,10.6397986601882,10.6519414228437,10.727640233176
Demo_Session_004_13_07,004,13_07,fps,Demo_Session_004_13_07_fps.csv,28:10:2025 12:09:55,10.0195424017731,10.0291082928786,10.0242711471785,9.82830420567177
Demo_Session_004_13_07,004,13_07,fps,Demo_Session_004_13_07_fps.csv,28:10:2025 12:10:00,10.7796536389489,10.7664071848346,10.7555342356966,10.7340677647553
Demo_Session_004_13_07,004,13_07,fps,Demo_Session_004_13_07_fps.csv,28:10:2025 12:10:05,13.8862809922807,13.8863195581477,13.8802884115728,14.0237488361882
Demo_Session_004_13_07,004,13_07,fps,Demo_Session_004_13_07_fps.csv,28:10:2025 12:10:10,18.4989594335319,18.3973417196809,18.3974085216699,18.3972962946054
Demo_Session_004_13_07,004,13_07,fps,Demo_Session_004_13_07_fps.csv,28:10:2025 12:10:15,15.2643241772172,15.3552331650053,15.3552255590999,15.3628200032044
Demo_Session_004_13_07,004,13_07,fps,Demo_Session_004_13_07_fps.csv,28:10:2025 12:10:20,17.3258921101848,17.1129529211908,17.1175879499223,17.1129512477444
Demo_Session_004_13_07,004,13_07,fps,Demo_Session_004_13_07_fps.csv,28:10:2025 12:10:25,13.1892661004339,13.1368656190605,13.1459905771353,13.1537534530304
Demo_Session_004_13_07,004,13_07,fps,Demo_Session_004_13_07_fps.csv,28:10:2025 12:10:30,17.1750691603231,17.1664936529342,17.1538297125601,17.1768594723337
Demo_Session_004_13_07,004,13_07,fps,Demo_Session_004_13_07_fps.csv,28:10:2025 12:10:35,16.9201697929086,17.3844809930254,17.3884729428157,16.9324665504103
Demo_Session_004_13_07,004,13_07,fps,Demo_Session_004_13_07_fps.csv,28:10:2025 12:10:40,15.2167859409071,15.2054797409791,15.1942446945864,15.1957767505106
Demo_Session_004_13_07,004,13_07,fps,Demo_Session_004_13_07_fps.csv,28:10:2025 12:10:45,15.3662978424726,15.3741319814677,15.3739718656315,15.3622863205084
Demo_Session_004_13_07,004,13_07,fps,Demo_Session_004_13_07_fps.csv,28:10:2025 12:10:50,15.2390772807528,15.2237752546471,15.2247330208007,15.2337760530741
Demo_Session_004_13_07,004,13_07,fps,Demo_Session_004_13_07_fps.csv,28:10:2025 12:10:55,15.1809042246057,15.2030934666079,15.1957849441535,15.1849628896651
Demo_Session_004_13_07,004,13_07,fps,Demo_Session_004_13_07_fps.csv,28:10:2025 12:11:00,14.9268858739565,14.9266095922871,14.911722602195,14.9420792710178
Demo_Session_004_13_07,004,13_07,fps,Demo_Session_004_13_07_fps.csv,28:10:2025 12:11:05,15.2717499523866,15.2716137795081,15.2717446859871,15.2722224384419
Demo_Session_004_13_07,004,13_07,fps,Demo_Session_004_13_07_fps.csv,28:10:2025 12:11:10,14.9933492404708,14.9824941638352,15.0009230406677,15.0301106448868
Demo_Session_004_13_07,004,13_07,fps,Demo_Session_004_13_07_fps.csv,28:10:2025 12:11:15,14.6190901049081,14.6119319282694,14.6154962552906,14.6014483565997
Demo_Session_004_13_07,004,13_07,fps,Demo_Session_004_13_07_fps.csv,28:10:2025 12:11:20,15.8060893156665,15.8060893156665,15.8127126501009,15.8022966761696
